,index,imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,weighted_average_vote,total_votes,mean_vote,median_vote,votes_10,votes_9,votes_8,votes_7,votes_6,votes_5,votes_4,votes_3,votes_2,votes_1,allgenders_0age_avg_vote,allgenders_0age_votes,allgenders_18age_avg_vote,allgenders_18age_votes,allgenders_30age_avg_vote,allgenders_30age_votes,allgenders_45age_avg_vote,allgenders_45age_votes,males_allages_avg_vote,males_allages_votes,males_0age_avg_vote,males_0age_votes,males_18age_avg_vote,males_18age_votes,males_30age_avg_vote,males_30age_votes,males_45age_avg_vote,males_45age_votes,females_allages_avg_vote,females_allages_votes,females_0age_avg_vote,females_0age_votes,females_18age_avg_vote,females_18age_votes,females_30age_avg_vote,females_30age_votes,females_45age_avg_vote,females_45age_votes,top1000_voters_rating,top1000_voters_votes,us_voters_rating,us_voters_votes,non_us_voters_rating,non_us_voters_votes
932,2629,tt1185834,Star Wars: The Clone Wars,Star Wars: The Clone Wars,2008,2008-08-15,"Animation, Action, Adventure",98,USA,English,Dave Filoni,"Henry Gilroy, Steven Melching",Lucasfilm Animation,"Matt Lanter, Ashley Eckstein, James Arnold Taylor, Dee Bradley Baker, Tom Kane, Nika Futterman, Ian Abercrombie, Corey Burton, Catherine Taber, Matthew Wood, Kevin Michael Richardson, David Acord, Samuel L. Jackson, Anthony Daniels, Christopher Lee","After the Republic's victory on Christophsis, Anakin and his new apprentice Ahsoka Tano must rescue the kidnapped son of Jabba the Hutt. Political intrigue complicates their mission.",5.9,51383,$ 8500000,$ 35161554,$ 68282844,35.0,250.0,218.0,5.9,51383,6.0,6.0,4738,2043,4850,9797,11456,7297,3870,2438,1571,3323,5.9,100.0,5.8,11846.0,5.9,22071.0,6.0,5950.0,5.9,38512.0,6.0,92.0,5.8,10814.0,5.9,20543.0,6.0,5451.0,6.0,2788.0,7.2,4.0,6.1,907.0,5.8,1339.0,5.9,429.0,5.4,334.0,5.7,10844.0,5.9,24354.0
933,2636,tt1189340,The Lincoln Lawyer,The Lincoln Lawyer,2011,2011-03-18,"Crime, Drama, Thriller",118,USA,English,Brad Furman,"John Romano, Michael Connelly",Lionsgate,"Matthew McConaughey, Marisa Tomei, Ryan Phillippe, William H. Macy, Josh Lucas, John Leguizamo, Michael Peña, Bob Gunton, Frances Fisher, Bryan Cranston, Trace Adkins, Laurence Mason, Margarita Levieva, Pell James, Shea Whigham",A lawyer defending a wealthy man begins to believe his client is guilty of more than just one crime.,7.3,199850,$ 40000000,$ 58009200,$ 75009200,63.0,238.0,277.0,7.3,199850,7.4,7.0,11483,20045,63921,71684,23333,5831,1752,699,376,726,7.4,27.0,7.5,46295.0,7.3,96097.0,7.2,22821.0,7.3,141899.0,7.5,24.0,7.5,37677.0,7.3,79616.0,7.2,18321.0,7.4,29035.0,6.7,3.0,7.5,8094.0,7.4,15366.0,7.4,4120.0,6.8,566.0,7.3,32873.0,7.3,103623.0
934,2637,tt1190080,2012,2012,2009,2009-11-13,"Action, Adventure, Sci-Fi",158,USA,"English, French, Tibetan, Mandarin, Russian, Hindi, Portuguese, Latin, Italian, Spanish",Roland Emmerich,"Roland Emmerich, Harald Kloser",Columbia Pictures,"John Cusack, Amanda Peet, Chiwetel Ejiofor, Thandie Newton, Oliver Platt, Tom McCarthy, Woody Harrelson, Danny Glover, Liam James, Morgan Lily, Zlatko Buric, Beatrice Rosen, Alexandre Haussmann, Philippe Haussmann, Johann Urb",A frustrated writer struggles to keep his family alive when a series of global catastrophes threatens to annihilate mankind.,5.8,334427,$ 200000000,$ 166112167,$ 788550900,49.0,1135.0,226.0,5.8,334427,5.9,6.0,17814,13255,32966,63251,77363,56440,29971,17707,11158,14502,5.9,235.0,5.8,93892.0,5.7,141585.0,5.8,32091.0,5.8,237286.0,5.7,189.0,5.8,76908.0,5.7,122201.0,5.8,27605.0,5.8,39798.0,6.4,28.0,5.8,15909.0,5.8,17953.0,6.1,4025.0,5.6,744.0,5.6,44250.0,5.8,182027.0
935,2638,tt1190536,Black Dynamite,Black Dynamite,2009,2010-09-03,"Action, Comedy",84,USA,English,Scott Sanders,"Michael Jai White, Byron Minns",Destination Films,"Phyllis Applegate, Obba Babatundé, William Bassett, Troy Lindsey Brown, Fredella Calloway, Cheryl Carter, Juka Ceesay, Kevin Chapman, Tommy Davidson, Lucky Davis, Nicholas Earley, Richard Edson, Jason Jack Edwards, Jon Kent Ethridge, Mary Evans","Black Dynamite is the greatest African-American action star of the 1970s. When his only brother is killed by The Man, it's up to him to find justice.",7.4,43766,$ 2900000,$ 242578,$ 296557,65.0,101.0,176.0,7.4,43766,7.5,8.0,6543,6521,11537,9689,4577,2043,991,565,409,891,8.2,21.0,7.6,10403.0,7.3,21755.0,6.8,3934.0,7.4,34746.0,8.1,20.0,7.7,9671.0,7.3,20410.0,6.8,3555.0,7.2,2152.0,10.0,1.0,7.2,628.0,7.2,1144.0,7.2,317.0,6.1,341.0,7.7,11760.0,7.2,20755.0
936,2640,tt1192628,Rango,Rango,2011,2011-03-04,"Animation, Adventure, Comedy",107,USA,English,Gore Verbinski,"John Logan, John Logan",Paramount Pictures,"Johnny Depp, Isla Fisher, Abigail Breslin, Ned Beatty, Alfred Molina, Bill Nighy, Stephen Root, Harry Dean Stanton, Timothy Olyphant, Ray Winstone, Ian Abercrombie, Gil Birmingham, James Ward Byrkit, Claudia Black, Blake Clark","Rango is an ordinary chameleon who accidentally winds up in the town of Dirt, a lawless outpost in the Wild West in desperate need of a new sheriff.",7.2,220709,$ 135000000,$ 123477607,$ 245724603,75.0,370.0,373.0,7.2,220709,7.3,7.0,18625,23765,58447,65079,31201,12164,5045,2629,1543,2211,7.4,316.0,7.3,68295.0,7.1,91908.0,7.1,17263.0,7.3,149034.0,7.4,252.0,7.4,52151.0,7.2,75727.0,7.1,14415.0,6.9,34816.0,6.8,45.0,7.0,15323.0,6.8,15118.0,6.9,2565.0,6.9,621.0,7.2,32169.0,7.2,113479.0
937,2641,tt1193138,Up in the Air,Up in the Air,2009,2010-01-15,"Comedy, Drama, Romance",109,USA,English,Jason Reitman,"Walter Kirn, Jason Reitman",Paramount Pictures,"George Clooney, Vera Farmiga, Anna Kendrick, Jason Bateman, Amy Morton, Melanie Lynskey, J.K. Simmons, Sam Elliott, Danny McBride, Zach Galifianakis, Chris Lowell, Steve Eastin, Marvin Young, Cut Chemist, Adrienne Lamping","Ryan Bingham enjoys living out of a suitcase for his job, travelling around the country firing people, but finds that lifestyle threatened by the presence of a potential love interest, and a new hire.",7.4,304848,$ 25000000,$ 83823381,$ 166842739,83.0,502.0,409.0,7.4,304848,7.4,8.0,19918,39021,93739,92041,37723,12487,4600,2113,1268,1938,8.0,58.0,7.5,74077.0,7.4,149255.0,7.3,30950.0,7.5,205637.0,8.0,48.0,7.6,54084.0,7.4,119281.0,7.4,25196.0,7.1,54823.0,7.7,6.0,7.1,19149.0,7.1,28263.0,7.3,5241.0,7.0,660.0,7.7,52763.0,7.3,167303.0
938,2642,tt1193631,Step Up 3D,Step Up 3D,2010,2010-08-06,"Drama, Music, Romance",107,USA,English,Jon M. Chu,"Amy Andelson, Emily Meyer",Summit Entertainment,"Rick Malambri, Adam Sevani, Sharni Vinson, Alyson Stoner, Keith Stallworth, Kendra Andrews, Stephen Boss, Martín Lombard, Facundo Lombard, Oren Michaeli, Joe Slaughter, Daniel 'Cloud' Campos, Aja George, Straphanio 'Shonnie' Solomon, Terence Dickson",A tight-knit group of New York City street dancers find themselves pitted against the world's best hip hop dancers in a high-stakes showdown.,6.2,53754,$ 30000000,$ 42400223,$ 159291809,45.0,89.0,140.0,6.2,53754,6.6,7.0,7676,3263,6494,10405,11249,6576,3100,1665,1033,2293,6.8,41.0,6.4,24143.0,5.9,17416.0,5.5,1836.0,6.0,27259.0,6.0,15.0,6.3,13117.0,5.7,11577.0,5.3,1319.0,6.5,17929.0,7.2,23.0,6.6,10751.0,6.2,5627.0,6.4,479.0,4.8,259.0,5.7,5628.0,6.1,28006.0
939,2647,tt1197624,Law Abiding Citizen,Law Abiding Citizen,2009,2009-11-27,"Action, Crime, Drama",109,USA,English,F. Gary Gray,Kurt Wimmer,G-BASE,"Jamie Foxx, Gerard Butler, Colm Meaney, Bruce McGill, Leslie Bibb, Michael Irby, Gregory Itzin, Regina Hall, Emerald-Angel Young, Christian Stolte, Annie Corley, Richard Portnow, Viola Davis, Michael Kelly, Josh Stewart",A frustrated man decides to take justice into his own hands after a plea bargain sets one of his family's killers free.,7.4,257726,$ 50000000,$ 73357727,$ 126690726,34.0,530.0,224.0,7.4,257726,7.6,8.0,29217,37187,76111,67185,27579,10634,4467,2219,1255,1872,7.2,68.0,7.6,72243.0,7.3,115675.0,7.1,20619.0,7.4,188110.0,7.2,54.0,7.6,60850.0,7.3,100886.0,7.0,17531.0,7.6,28491.0,6.5,10.0,7.8,10575.0,7.5,13603.0,7.3,2781.0,6.6,627.0,7.2,36298.0,7.4,138704.0
940,2648,tt1197628,Observe and Report,Observe and Report,2009,2009-04-24,"Comedy, Crime, Drama",86,USA,English,Jody Hill,Jody Hill,De Line Pictures,"Seth Rogen, Ray Liotta, Michael Peña, Anna Faris, Dan Bakkedahl, Jesse Plemons, John Yuan, Matt Yuan, Celia Weston, Collette Wolfe, Randy Gambill, Alston Brown, Cody Midthunder, Debra-Jayne Brown, Aziz Ansari","Bi-polar mall security guard Ronnie Barnhardt is called into action to stop a flasher from turning shopper's paradise into his personal peep show. But when Barnhardt can't bring the culprit to justice, a surly police detective is recruited to close the case.",5.8,58471,$ 18000000,$ 24007324,$ 26973554,54.0,269.0,194.0,5.8,58471,5.9,6.0,3553,2524,6045,10599,12931,9928,5485,2982,1914,2510,6.5,16.0,5.9,11223.0,5.8,32846.0,5.3,5549.0,5.8,46196.0,6.1,15.0,6.0,10056.0,5.8,29982.0,5.4,4994.0,5.2,4276.0,10.0,1.0,5.2,1073.0,5.1,2588.0,5.0,480.0,5.3,378.0,5.9,19107.0,5.7,26772.0
941,2649,tt1201167,Funny People,Funny People,2009,2009-08-28,"Comedy, Drama",146,USA,English,Judd Apatow,Judd Apatow,Universal Pictures,"Adam Sandler, Seth Rogen, Leslie Mann, Eric Bana, Jonah Hill, Jason Schwartzman, Aubrey Plaza, Maude Apatow, Iris Apatow, RZA, Aziz Ansari, Torsten Voges, Allan Wasserman, Rod Man, Wayne Federman","When seasoned comedian George Simmons learns of his terminal, inoperable health condition, his desire to form a genuine friendship causes him to take a relatively green performer under his wing as his opening act.",6.3,110364,$ 75000000,$ 51855045,$ 71585235,60.0,325.0,236.0,6.3,110364,6.4,7.0,5839,6035,15967,28779,25158,13052,6333,3406,2216,3579,7.1,18.0,6.3,26049.0,6.3,59398.0,6.1,8638.0,6.4,82989.0,6.9,15.0,6.4,21850.0,6.4,51440.0,6.1,7427.0,5.8,12984.0,8.5,2.0,5.8,3981.0,5.8,7472.0,5.8,1090.0,5.6,455.0,6.5,29171.0,6.3,55361.0
942,2651,tt1204342,The Muppets,The Muppets,2011,2012-02-10,"Adventure, Comedy, Family",103,USA,English,James Bobin,"Jason Segel, Nicholas Stoller",Walt Disney Pictures,"Jason Segel, Amy Adams, Chris Cooper, Rashida Jones, Steve Whitmire, Eric Jacobson, Dave Goelz, Bill Barretta, David Rudman, Matt Vogel, Peter Linz, Alan Arkin, Bill Cobbs, Zach Galifianakis, Ken Jeong",A Muppet fanatic with some help from his 2 human compatriots must regroup the Muppet gang to stop an avaricious oil mogul from taking down one of their precious life-longing treasures.,7.1,83724,$ 45000000,$ 88631237,$ 165184237,75.0,253.0,402.0,7.1,83724,7.2,7.0,9517,9556,19012,22053,12292,5483,2432,1292,802,1285,7.2,83.0,7.2,20903.0,7.0,38930.0,6.9,9876.0,7.1,56285.0,7.2,70.0,7.3,15206.0,7.0,30808.0,6.9,7975.0,7.1,15781.0,6.8,9.0,7.1,5471.0,7.1,7709.0,7.2,1759.0,6.6,485.0,7.5,22705.0,6.9,36467.0
943,2652,tt1204975,Last Vegas,Last Vegas,2013,2014-01-03,"Comedy, Drama",105,USA,English,Jon Turteltaub,Dan Fogelman,CBS Films,"Michael Douglas, Robert De Niro, Morgan Freeman, Kevin Kline, Mary Steenburgen, Jerry Ferrara, Romany Malco, Roger Bart, Joanna Gleason, Michael Ealy, Bre Blair, April Billingsley, Stephen Scott Scarpulla, Andrea Moore, Noah Harden",Four friends take a break from their day-to-day lives to throw a bachelor party in Las Vegas for their last remaining single pal.,6.6,123054,$ 28000000,$ 63914167,$ 134409025,48.0,194.0,228.0,6.6,123054,6.8,7.0,7336,6972,19383,40149,29537,11619,4273,1824,930,1031,6.9,41.0,6.8,34744.0,6.5,50070.0,6.5,12069.0,6.6,83453.0,6.8,31.0,6.7,27095.0,6.5,40895.0,6.4,9855.0,6.8,19416.0,7.0,5.0,6.9,7264.0,6.7,8558.0,6.8,2011.0,6.0,446.0,6.5,12048.0,6.5,63631.0
944,2653,tt1204977,Ouija,Ouija,2014,2014-10-31,"Horror, Mystery, Thriller",89,USA,English,Stiles White,"Juliet Snowden, Stiles White",Universal Pictures,"Olivia Cooke, Ana Coto, Daren Kagasoff, Bianca A. Santos, Douglas Smith, Shelley Hennig, Sierra Heuermann, Sunny May Allison, Lin Shaye, Claudia Katz Minnick, Vivis Colombetti, Robyn Lively, Matthew Settle, Afra Sophia Tully, Claire Beale",A group of friends must confront their most terrifying fears when they awaken the dark powers of an ancient spirit board.,4.5,45152,$ 5000000,$ 50856010,$ 103687316,38.0,190.0,202.0,4.5,45152,4.7,5.0,2042,690,1676,3563,6695,9596,8360,5496,3486,3548,4.1,56.0,4.4,13075.0,4.4,15664.0,4.7,3954.0,4.4,25794.0,3.8,40.0,4.3,8638.0,4.3,11874.0,4.6,3160.0,4.8,9440.0,5.3,14.0,4.7,4261.0,4.7,3565.0,5.1,727.0,4.2,349.0,4.3,6748.0,4.4,18269.0
945,2658,tt1210042,Brooklyn's Finest,Brooklyn's Finest,2009,2010-06-11,"Crime, Drama, Thriller",132,USA,English,Antoine Fuqua,Michael C. Martin,Millennium Films,"Richard Gere, Don Cheadle, Ethan Hawke, Wesley Snipes, Will Patton, Lili Taylor, Michael Kenneth Williams, Brían F. O'Byrne, Shannon Kane, Ellen Barkin, Vincent D'Onofrio, Wass Stevens, Armando Riesco, Wade Allain-Marcus, Logan Marshall-Green",Three unconnected Brooklyn cops wind up at the same deadly location after enduring vastly different career paths.,6.7,58754,$ 17000000,$ 27163593,$ 45719985,43.0,151.0,164.0,6.7,58754,6.7,7.0,3044,2973,9917,20150,13526,5074,1988,841,473,768,7.8,6.0,6.7,9146.0,6.7,33203.0,6.7,8293.0,6.7,47696.0,6.5,4.0,6.7,8408.0,6.7,30684.0,6.7,7330.0,6.5,3843.0,10.0,1.0,6.5,655.0,6.4,2224.0,6.8,842.0,6.1,381.0,6.6,11932.0,6.7,33687.0
946,2659,tt1210166,Moneyball,Moneyball,2011,2011-11-25,"Biography, Drama, Sport",133,USA,English,Bennett Miller,"Steven Zaillian, Aaron Sorkin",Columbia Pictures,"Brad Pitt, Jonah Hill, Philip Seymour Hoffman, Robin Wright, Chris Pratt, Stephen Bishop, Reed Diamond, Brent Jennings, Ken Medlock, Tammy Blanchard, Jack McGee, Vyto Ruginis, Nick Searcy, Glenn Morshower, Casey Bond",Oakland A's general manager Billy Beane's successful attempt to assemble a baseball team on a lean budget by employing computer-generated analysis to acquire new players.,7.6,334780,$ 50000000,$ 75605492,$ 110206216,87.0,372.0,433.0,7.6,334780,7.6,8.0,23125,48243,121216,95845,30621,8831,2989,1379,832,1699,8.1,122.0,7.7,90308.0,7.5,147198.0,7.5,30151.0,7.6,241928.0,8.1,111.0,7.8,77767.0,7.5,126321.0,7.5,24910.0,7.3,37247.0,7.8,7.0,7.3,11447.0,7.2,18943.0,7.4,4709.0,7.1,643.0,7.8,59226.0,7.5,158869.0
947,2660,tt1210819,The Lone Ranger,The Lone Ranger,2013,2013-08-09,"Action, Adventure, Comedy",150,USA,"English, North American Indian",Gore Verbinski,"Justin Haythe, Ted Elliott",Walt Disney Pictures,"Johnny Depp, Armie Hammer, William Fichtner, Tom Wilkinson, Ruth Wilson, Helena Bonham Carter, James Badge Dale, Bryant Prince, Barry Pepper, Mason Cook, JD Cullum, Saginaw Grant, Harry Treadaway, James Frain, Joaquín Cosio","Native American warrior Tonto recounts the untold tales that transformed John Reid, a man of the law, into a legend of justice.",6.4,211883,$ 215000000,$ 89302115,$ 260502115,37.0,749.0,464.0,6.4,211883,6.6,7.0,16114,12660,32716,57234,45445,23459,11135,5697,3210,4213,6.4,151.0,6.6,60330.0,6.3,80364.0,6.3,22431.0,6.4,143248.0,6.2,116.0,6.5,46972.0,6.3,67554.0,6.3,18412.0,6.7,30732.0,7.4,27.0,6.8,12635.0,6.5,11717.0,6.7,3652.0,6.0,627.0,6.2,25982.0,6.4,100377.0
948,2661,tt1211837,Doctor Strange,Doctor Strange,2016,2016-10-25,"Action, Adventure, Fantasy",115,USA,English,Scott Derrickson,"Jon Spaihts, Scott Derrickson",Marvel Studios,"Benedict Cumberbatch, Chiwetel Ejiofor, Rachel McAdams, Benedict Wong, Mads Mikkelsen, Tilda Swinton, Michael Stuhlbarg, Benjamin Bratt, Scott Adkins, Zara Phythian, Alaa Safi, Katrina Durden, Topo Wresniwiro, Umit Ulgen, Linda Louise Duan","While on a journey of physical and spiritual healing, a brilliant neurosurgeon is drawn into the world of the mystic arts.",7.5,541463,$ 165000000,$ 232641920,$ 677718395,72.0,880.0,571.0,7.5,541463,7.6,8.0,58160,77027,170024,145846,56609,18643,6534,3041,1733,3846,7.9,1575.0,7.6,149410.0,7.4,158942.0,7.4,34183.0,7.4,311748.0,7.8,1119.0,7.5,116000.0,7.3,131340.0,7.4,28309.0,7.7,67233.0,8.1,243.0,7.7,29471.0,7.6,24537.0,7.7,5131.0,7.1,734.0,7.5,59677.0,7.4,201669.0
949,2662,tt1211956,Escape Plan,Escape Plan,2013,2013-10-18,"Action, Thriller",115,USA,"English, German, Arabic, Urdu",Mikael Håfström,"Miles Chapman, Jason Keller",Summit Entertainment,"Sylvester Stallone, Arnold Schwarzenegger, Jim Caviezel, Faran Tahir, Amy Ryan, Sam Neill, Vincent D'Onofrio, Vinnie Jones, Matt Gerald, 50 Cent, Caitriona Balfe, David Joseph Martinez, Alec Rayme, Christian Stokes, Graham Beckel","When a structural-security authority finds himself set up and incarcerated in the world's most secret and secure prison, he has to use his skills to escape with help from the inside.",6.7,216038,$ 50000000,$ 25135965,$ 137328301,49.0,322.0,301.0,6.7,216038,6.9,7.0,15925,13295,37773,71625,47529,18177,6552,2542,1201,1419,6.9,120.0,6.9,58238.0,6.6,89543.0,6.5,17569.0,6.7,157726.0,6.8,95.0,6.9,50411.0,6.6,80392.0,6.5,15417.0,6.9,18786.0,7.2,15.0,7.1,7165.0,6.8,8015.0,6.9,1851.0,6.4,592.0,6.6,19812.0,6.6,108012.0
950,2663,tt1212419,Hereafter,Hereafter,2010,2011-01-28,"Drama, Fantasy, Romance",129,USA,"English, French, German",Clint Eastwood,Peter Morgan,Warner Bros.,"Cécile de France, Thierry Neuvic, Cyndi Mayo, Lisa Griffiths, Jessica Griffiths, Ferguson Reid, Derek Sakakura, Jay Mohr, Richard Kind, Matt Damon, Charlie Creed-Miles, Frankie McLaren, George McLaren, Lyndsey Marshal, Rebekah Staton","A drama centered on three people - a blue-collar American, a French journalist and a London school boy - who are touched by death in different ways.",6.4,88011,$ 50000000,$ 32746941,$ 105197635,56.0,346.0,321.0,6.4,88011,6.5,7.0,4550,4822,13173,24664,21024,10041,4564,2221,1289,1663,6.0,12.0,6.5,15096.0,6.4,46808.0,6.6,14860.0,6.5,63747.0,5.4,8.0,6.5,11415.0,6.4,38552.0,6.6,12148.0,6.4,14122.0,7.8,4.0,6.3,3511.0,6.4,7638.0,6.7,2465.0,6.3,477.0,6.4,15190.0,6.5,51798.0
951,2664,tt1212428,The Lost City of Z,The Lost City of Z,2016,2017-03-24,"Biography, Drama, History",141,USA,"English, Portuguese, Tupi, Spanish, German",James Gray,"James Gray, David Grann",Keep Your Head,"Charlie Hunnam, Robert Pattinson, Sienna Miller, Tom Holland, Edward Ashley, Angus Macfadyen, Ian McDiarmid, Clive Francis, Pedro Coello, Matthew Sunderland, Johann Myers, Aleksandar Jovanovic, Elena Solovey, Bobby Smalldridge, Tom Mulheron","A true-life drama, centering on British explorer Major Percival Fawcett, who disappeared whilst searching for a mysterious city in the Amazon in the 1920s.",6.6,69528,$ 30000000,$ 8580410,$ 19263938,78.0,229.0,281.0,6.6,69528,6.6,7.0,2688,3154,10960,21922,17549,7304,2827,1303,792,1029,6.9,70.0,6.8,16111.0,6.5,26584.0,6.4,7655.0,6.6,45450.0,6.9,54.0,6.9,12995.0,6.5,22673.0,6.4,6447.0,6.4,8202.0,6.9,15.0,6.5,2866.0,6.3,3515.0,6.4,1063.0,6.2,369.0,6.7,8868.0,6.5,32549.0
952,2665,tt1212436,The Back-up Plan,The Back-up Plan,2010,2010-05-07,"Comedy, Romance",104,USA,English,Alan Poul,Kate Angelo,CBS Films,"Jennifer Lopez, Alex O'Loughlin, Michaela Watkins, Eric Christian Olsen, Anthony Anderson, Noureen DeWulf, Melissa McCarthy, Tom Bosley, Maribeth Monroe, Danneel Ackles, Robert Klein, Linda Lavin, Carlease Burke, Amy Block, Jennifer Elise Cox","A woman conceives twins through artificial insemination, only to meet the man of her dreams on the very same day.",5.3,46755,$ 35000000,$ 37490007,$ 77477008,34.0,104.0,147.0,5.3,46755,5.6,6.0,3706,1717,3581,6229,9236,9312,5382,2968,1973,2651,6.5,15.0,5.7,15078.0,5.0,19221.0,5.1,4002.0,4.8,16994.0,5.7,3.0,5.2,4419.0,4.7,9476.0,4.8,2555.0,5.7,22419.0,6.8,12.0,6.0,10457.0,5.5,9549.0,5.7,1394.0,4.4,309.0,5.2,7072.0,5.2,24772.0
953,2666,tt1212450,Lawless,Lawless,2012,2012-09-07,"Crime, Drama",116,USA,English,John Hillcoat,"Nick Cave, Matt Bondurant",The Weinstein Company,"Shia LaBeouf, Tom Hardy, Jason Clarke, Guy Pearce, Jessica Chastain, Mia Wasikowska, Dane DeHaan, Chris McGarry, Tim Tolin, Gary Oldman, Lew Temple, Marcus Hester, Bill Camp, Alex Van, Noah Taylor","Set in Depression-era Franklin County, Virginia, a trio of bootlegging brothers are threatened by a new special deputy and other authorities angling for a cut of their profits.",7.3,217211,$ 26000000,$ 37400127,$ 53676628,58.0,306.0,363.0,7.3,217211,7.4,7.0,17343,23537,63818,68893,28480,9008,2988,1290,719,1135,7.2,28.0,7.4,59680.0,7.2,92515.0,7.1,18197.0,7.2,154151.0,7.0,23.0,7.4,50062.0,7.2,79088.0,7.1,15199.0,7.4,26183.0,8.0,2.0,7.5,8943.0,7.3,12367.0,7.3,2726.0,6.6,549.0,7.2,32134.0,7.2,104470.0
954,2669,tt1213644,Disaster Movie,Disaster Movie,2008,2008-09-05,Comedy,87,USA,English,"Jason Friedberg, Aaron Seltzer","Jason Friedberg, Aaron Seltzer",Lionsgate,"Matt Lanter, Vanessa Lachey, Gary 'G. Thang' Johnson, Nicole Parker, Crista Flanagan, Kim Kardashian West, Ike Barinholtz, Carmen Electra, Tony Cox, Tad Hilgenbrink, Nick Steele, John Di Domenico, Jason Boegh, Valerie Wildman, Abe Spigner","Over the course of one evening, an unsuspecting group of twenty-somethings find themselves bombarded by a series of natural disasters and catastrophic events.",1.9,84202,$ 20000000,$ 14190901,$ 34816824,15.0,399.0,110.0,1.9,84202,2.5,1.0,6420,935,803,1185,1846,2878,3425,5397,9710,51603,1.5,79.0,2.0,27962.0,1.8,35427.0,2.0,5127.0,1.9,61666.0,1.5,63.0,2.0,23153.0,1.7,31594.0,2.0,4582.0,2.1,8970.0,1.9,8.0,2.3,4515.0,1.9,3596.0,2.1,481.0,2.1,409.0,1.6,17982.0,1.9,41679.0
955,2672,tt1214962,Seeking Justice,Seeking Justice,2011,2011-11-18,"Action, Crime, Drama",105,USA,English,Roger Donaldson,"Todd Hickey, Robert Tannen",Endgame Entertainment,"Nicolas Cage, January Jones, Guy Pearce, Harold Perrineau, Jennifer Carpenter, Irone Singleton, Wayne Pére, Xander Berkeley, Marcus Lyle Brown, Dikran Tulaine, Joe Chrest, Demetrius Bridges, Jason Davis, Brett Gentile, Renwick D. Scott II","After his wife is assaulted, a husband enlists the services of a vigilante group to help him settle the score. Then he discovers they want a 'favor' from him in return.",6.2,43250,$ 17000000,$ 411746,$ 12355798,38.0,114.0,127.0,6.2,43250,6.3,6.0,1978,1214,4229,11465,13703,6162,2418,1019,467,595,6.0,10.0,6.3,8283.0,6.1,22363.0,6.2,6472.0,6.1,34097.0,5.7,7.0,6.3,7232.0,6.1,19927.0,6.2,5694.0,6.3,3994.0,8.0,3.0,6.3,970.0,6.2,2160.0,6.6,667.0,5.6,346.0,6.1,4582.0,6.1,26563.0
956,2673,tt1216475,Cars 2,Cars 2,2011,2011-07-22,"Animation, Adventure, Comedy",106,USA,"English, Japanese, Italian, French","John Lasseter, Bradford Lewis","John Lasseter, Bradford Lewis",Walt Disney Pictures,"Larry the Cable Guy, Owen Wilson, Michael Caine, Emily Mortimer, Eddie Izzard, John Turturro, Brent Musburger, Joe Mantegna, Thomas Kretschmann, Peter Jacobson, Bonnie Hunt, Darrell Waltrip, Franco Nero, David Hobbs, Patrick Walker",Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,6.1,144699,$ 200000000,$ 191452396,$ 559852396,57.0,323.0,316.0,6.1,144699,6.3,6.0,9320,6088,16687,35020,37739,19969,9363,4700,2770,3043,5.8,508.0,6.2,46306.0,6.2,48139.0,6.3,11481.0,6.2,93325.0,5.7,404.0,6.1,36774.0,6.2,40363.0,6.2,9654.0,6.3,18878.0,6.5,57.0,6.3,8701.0,6.4,7155.0,6.6,1632.0,5.9,512.0,5.9,20802.0,6.2,63061.0
957,2678,tt1217613,Battle Los Angeles,Battle Los Angeles,2011,2011-03-11,"Action, Adventure, Fantasy",116,USA,"English, Ukrainian",Jonathan Liebesman,Christopher Bertolini,Columbia Pictures,"Aaron Eckhart, Ramon Rodriguez, Will Rothhaar, Cory Hardrict, Jim Parrack, Gino Anthony Pesi, Ne-Yo, James Hiroyuki Liao, Bridget Moynahan, Noel Fisher, Adetokumboh M'Cormack, Bryce Cass, Michael Peña, Michelle Rodriguez, Neil Brown Jr.",A squad of U.S. Marines becomes the last line of defense against a global invasion.,5.7,168682,$ 70000000,$ 83552429,$ 211819354,37.0,849.0,358.0,5.7,168682,5.9,6.0,9542,6884,17150,32213,38294,27611,15395,9111,5567,6915,5.9,31.0,5.8,37885.0,5.7,84749.0,5.8,21408.0,5.7,135465.0,5.5,24.0,5.8,34243.0,5.7,77307.0,5.8,19201.0,5.7,12047.0,7.8,4.0,5.9,3265.0,5.6,6465.0,5.9,1874.0,5.5,575.0,6.0,30679.0,5.6,89120.0
